"method","n_states","n_t","time","memory"
"array","52","900","0.170000000000073","58912656"
"array","52","912","0.159999999999854","59696400"
"array","52","924","0.170000000000073","60480144"
"array","52","936","0.180000000000291","61263888"
"array","52","948","0.180000000000291","62047632"
"array","52","960","0.190000000000509","62831376"
"array","52","972","0.190000000000509","63615120"
"array","52","984","0.149999999999636","64398864"
"array","52","996","0.190000000000509","65182608"
"array","52","1008","0.190000000000509","65966352"
"array","52","1020","0.200000000000728","66750096"
"array","52","1032","0.210000000000946","67533840"
"array","52","1044","0.199999999998909","68317584"
"array","52","1056","0.199999999998909","69101328"
"array","52","1068","0.209999999999127","69885072"
"array","52","1080","0.209999999999127","70668816"
"array","52","1092","0.199999999998909","71452560"
"array","52","1104","0.209999999999127","72236304"
"array","52","1116","0.199999999998909","73020048"
"array","52","1128","0.209999999999127","73803792"
"array","52","1140","0.200000000000728","74587536"
"array","52","1152","0.200000000000728","75371280"
"array","52","1164","0.209999999999127","76155024"
"array","52","1176","0.219999999999345","76938768"
"array","52","1188","0.209999999999127","77722512"
"array","52","1200","0.200000000000728","78506256"
"array","52","1212","0.219999999999345","79290000"
"array","52","1224","0.210000000000946","80073744"
"array","52","1236","0.219999999999345","80857488"
"array","52","1248","0.230000000001382","81641232"
"array","52","1260","0.219999999999345","82424976"
"array","52","1272","0.219999999999345","83208720"
"array","52","1284","0.209999999999127","83992464"
"array","52","1296","0.220000000001164","84776208"
"array","52","1308","0.220000000001164","85559952"
"array","52","1320","0.229999999999563","86343696"
"array","57","12","0.0200000000004366","1099240"
"array","57","24","0","2040424"
"array","57","36","0","2981608"
"array","57","48","0.0200000000004366","3922792"
"array","57","60","0.0199999999986176","4863976"
"array","57","72","0.0200000000004366","5805160"
"array","57","84","0.0100000000002183","6746344"
"array","57","96","0.0100000000002183","7687528"
"array","57","108","0.0100000000002183","8628712"
"array","57","120","0.0299999999988358","9569896"
"array","57","132","0.0299999999988358","10511080"
"array","57","144","0.0299999999988358","11452264"
"array","57","156","0.0299999999988358","12393448"
"array","57","168","0.0299999999988358","13334632"
"array","57","180","0.0300000000006548","14275816"
"array","57","192","0.0299999999988358","15217000"
"array","57","204","0.0500000000010914","16158184"
"array","57","216","0.0499999999992724","17099368"
"array","57","228","0.0400000000008731","18040552"
"array","57","240","0.0400000000008731","18981736"
"array","57","252","0.0400000000008731","19922920"
"array","57","264","0.0499999999992724","20864104"
"array","57","276","0.0499999999992724","21805288"
"array","57","288","0.0499999999992724","22746472"
"array","57","300","0.0599999999994907","23687656"
"array","57","312","0.0500000000010914","24628840"
"array","57","324","0.069999999999709","25570024"
"array","57","336","0.0599999999994907","26511208"
"array","57","348","0.0600000000013097","27452392"
"array","57","360","0.0799999999999272","28393576"
"array","57","372","0.0599999999994907","29334760"
"array","57","384","0.069999999999709","30275944"
"array","57","396","0.0900000000001455","31217128"
"array","57","408","0.0799999999999272","32158312"
"array","57","420","0.0799999999999272","33099496"
"array","57","432","0.0799999999999272","34040680"
"array","57","444","0.0900000000001455","34981864"
"array","57","456","0.0799999999999272","35923048"
"array","57","468","0.069999999999709","36864232"
"array","57","480","0.0899999999983265","37805416"
"array","57","492","0.100000000000364","38746600"
"array","57","504","0.100000000000364","39687784"
"array","57","516","0.100000000000364","40628968"
"array","57","528","0.110000000000582","41570152"
"array","57","540","0.110000000000582","42511336"
"array","57","552","0.110000000000582","43452520"
"array","57","564","0.1299999999992","44393704"
"array","57","576","0.110000000000582","45334888"
"array","57","588","0.130000000001019","46276072"
"array","57","600","0.1200000000008","47217256"
"array","57","612","0.130000000001019","48158440"
"array","57","624","0.139999999999418","49099624"
"array","57","636","0.1200000000008","50040808"
"array","57","648","0.159999999999854","50981992"
"array","57","660","0.150000000001455","51923176"
"array","57","672","0.149999999999636","52864360"
"array","57","684","0.159999999999854","53805544"
"array","57","696","0.180000000000291","54746728"
"array","57","708","0.159999999999854","55687912"
"array","57","720","0.159999999999854","56629096"
"array","57","732","0.170000000000073","57570280"
"array","57","744","0.170000000000073","58511464"
"array","57","756","0.170000000000073","59452648"
"array","57","768","0.180000000000291","60393832"
"array","57","780","0.180000000000291","61335016"
"array","57","792","0.179999999998472","62276200"
"array","57","804","0.159999999999854","63217384"
"array","57","816","0.179999999998472","64158568"
"array","57","828","0.180000000000291","65099752"
"array","57","840","0.18999999999869","66040936"
"array","57","852","0.190000000000509","66982120"
"array","57","864","0.190000000000509","67923304"
"array","57","876","0.200000000000728","68864488"
"array","57","888","0.200000000000728","69805672"
"array","57","900","0.210000000000946","70746856"
"array","57","912","0.200000000000728","71688040"
"array","57","924","0.209999999999127","72629224"
"array","57","936","0.219999999999345","73570408"
"array","57","948","0.219999999999345","74511592"
"array","57","960","0.200000000000728","75452776"
"array","57","972","0.219999999999345","76393960"
"array","57","984","0.200000000000728","77335144"
"array","57","996","0.219999999999345","78276328"
"array","57","1008","0.219999999999345","79217512"
"array","57","1020","0.219999999999345","80158696"
"array","57","1032","0.209999999999127","81099880"
"array","57","1044","0.220000000001164","82041064"
"array","57","1056","0.239999999999782","82982248"
"array","57","1068","0.229999999999563","83923432"
"array","57","1080","0.239999999999782","84864616"
"array","57","1092","0.230000000001382","85805800"
"array","57","1104","0.230000000001382","86746984"
"array","57","1116","0.230000000001382","87688168"
"array","57","1128","0.25","88629352"
"array","57","1140","0.239999999999782","89570536"
"array","57","1152","0.25","90511720"
"array","57","1164","0.25","91452904"
"array","57","1176","0.25","92394088"
"array","57","1188","0.270000000000437","93335272"
"array","57","1200","0.270000000000437","94276456"
"array","57","1212","0.260000000000218","95217640"
"array","57","1224","0.270000000000437","96158824"
"array","57","1236","0.270000000000437","97100008"
"array","57","1248","0.260000000000218","98041192"
"array","57","1260","0.260000000000218","98982376"
"array","57","1272","0.289999999999054","99923560"
"array","57","1284","0.270000000000437","100864744"
"array","57","1296","0.280000000000655","101805928"
"array","57","1308","0.270000000000437","102747112"
"array","57","1320","0.270000000000437","103688296"
"array","62","12","0","1299680"
"array","62","24","0.0200000000004366","2412704"
"array","62","36","0.0100000000002183","3525728"
"array","62","48","0.0200000000004366","4638752"
"array","62","60","0.0100000000002183","5751776"
"array","62","72","0.0200000000004366","6864800"
"array","62","84","0.0299999999988358","7977824"
"array","62","96","0.0299999999988358","9090848"
"array","62","108","0.0299999999988358","10203872"
"array","62","120","0.0299999999988358","11316896"
"array","62","132","0.0299999999988358","12429920"
"array","62","144","0.0400000000008731","13542944"
"array","62","156","0.0300000000006548","14655968"
"array","62","168","0.0300000000006548","15768992"
"array","62","180","0.0499999999992724","16882016"
"array","62","192","0.0500000000010914","17995040"
"array","62","204","0.0499999999992724","19108064"
"array","62","216","0.0500000000010914","20221088"
"array","62","228","0.0600000000013097","21334112"
"array","62","240","0.0400000000008731","22447136"
"array","62","252","0.0600000000013097","23560160"
"array","62","264","0.0599999999994907","24673184"
"array","62","276","0.0599999999994907","25786208"
"array","62","288","0.0799999999999272","26899232"
"array","62","300","0.070000000001528","28012256"
"array","62","312","0.0799999999999272","29125280"
"array","62","324","0.0799999999999272","30238304"
"array","62","336","0.0799999999999272","31351328"
"array","62","348","0.0799999999999272","32464352"
"array","62","360","0.0799999999999272","33577376"
"array","62","372","0.0799999999999272","34690400"
"array","62","384","0.0800000000017462","35803424"
"array","62","396","0.0799999999999272","36916448"
"array","62","408","0.100000000000364","38029472"
"array","62","420","0.1299999999992","39142496"
"array","62","432","0.109999999998763","40255520"
"array","62","444","0.100000000000364","41368544"
"array","62","456","0.110000000000582","42481568"
"array","62","468","0.110000000000582","43594592"
"array","62","480","0.110000000000582","44707616"
"array","62","492","0.100000000000364","45820640"
"array","62","504","0.1299999999992","46933664"
"array","62","516","0.139999999999418","48046688"
"array","62","528","0.1200000000008","49159712"
"array","62","540","0.149999999999636","50272736"
"array","62","552","0.159999999999854","51385760"
"array","62","564","0.159999999999854","52498784"
"array","62","576","0.159999999999854","53611808"
"array","62","588","0.170000000000073","54724832"
"array","62","600","0.170000000000073","55837856"
"array","62","612","0.180000000000291","56950880"
"array","62","624","0.170000000000073","58063904"
"array","62","636","0.170000000000073","59176928"
"array","62","648","0.180000000000291","60289952"
"array","62","660","0.18999999999869","61402976"
"array","62","672","0.190000000000509","62516000"
"array","62","684","0.18999999999869","63629024"
"array","62","696","0.210000000000946","64742048"
"array","62","708","0.190000000000509","65855072"
"array","62","720","0.180000000000291","66968096"
"array","62","732","0.209999999999127","68081120"
"array","62","744","0.210000000000946","69194144"
"array","62","756","0.200000000000728","70307168"
"array","62","768","0.220000000001164","71420192"
"array","62","780","0.209999999999127","72533216"
"array","62","792","0.219999999999345","73646240"
"array","62","804","0.210000000000946","74759264"
"array","62","816","0.219999999999345","75872288"
"array","62","828","0.239999999999782","76985312"
"array","62","840","0.219999999999345","78098336"
"array","62","852","0.220000000001164","79211360"
"array","62","864","0.229999999999563","80324384"
"array","62","876","0.239999999999782","81437408"
"array","62","888","0.229999999999563","82550432"
"array","62","900","0.239999999999782","83663456"
"array","62","912","0.239999999999782","84776480"
"array","62","924","0.239999999999782","85889504"
"array","62","936","0.219999999999345","87002528"
"array","62","948","0.25","88115552"
"array","62","960","0.25","89228576"
"array","62","972","0.259999999998399","90341600"
"array","62","984","0.260000000000218","91454624"
"array","62","996","0.25","92567648"
"array","62","1008","0.270000000000437","93680672"
"array","62","1020","0.269999999998618","94793696"
"array","62","1032","0.270000000000437","95906720"
"array","62","1044","0.280000000000655","97019744"
"array","62","1056","0.260000000000218","98132768"
"array","62","1068","0.279999999998836","99245792"
"array","62","1080","0.259999999998399","100358816"
"array","62","1092","0.279999999998836","101471840"
"array","62","1104","0.289999999999054","102584864"
"array","62","1116","0.279999999998836","103697888"
"array","62","1128","0.279999999998836","104810912"
"array","62","1140","0.290000000000873","105923936"
"array","62","1152","0.289999999999054","107036960"
"array","62","1164","0.290000000000873","108149984"
"array","62","1176","0.299999999999272","109263008"
"array","62","1188","0.290000000000873","110376032"
"array","62","1200","0.299999999999272","111489056"
"array","62","1212","0.31000000000131","112602080"
"array","62","1224","0.289999999999054","113715104"
"array","62","1236","0.309999999999491","114828128"
"array","62","1248","0.31000000000131","115941152"
"array","62","1260","0.320000000001528","117054176"
"array","62","1272","0.31000000000131","118167200"
"array","62","1284","0.329999999999927","119280224"
"array","62","1296","0.330000000001746","120393248"
"array","62","1308","0.329999999999927","121506272"
"array","62","1320","0.329999999999927","122619296"
